review,rating
excellent services from checking in boarding at gate and enjoying a pleasant flight the sakura lounge is also great it offers a wide variety of food pastry and beverages alcohol and nonalcohol im impressed the flight itself is good cabin crew are very friendly courteous helpful and really pay attention to passengers requests the seat is private and comfortable though i wish it could be a real degree reclining seat but thats ok it has a decent amount of leg room inflight entertainment is worth also mentioning they are superbly categorised and well organised you cant get bored while flying the headphones are decent with noise cancelling alternative the cabin is on par with typical japanese standards super clean and well maintained the food on this flight is awesome given the late night departure i love the way the airline communicate with passengers about the meal options cabin crew would ask you to choose your breakfast japanese or western style or you could write it down in a form they provided if you follow this option they would politely wake you up when its time and serve you the meal of your choice to sum it up im impressed by services provided by japan airlines i have few things to complain about whats not to love,5
the thing i liked most about jal is the extra space you get in economy wider seats and more legroom than any other economy seat i have been on the crew were so very friendly and attentive and were still smiling at the end of a hour flight the plane was modern and spotless clean great range of movies and entertainment on a large touch screen only thing i was not keen on was the food but that was probably just a personal taste thing totally recommend jal,5
hadnt flown jal for many years so it was interesting to reacquaint myself with this airline it was also our first flight on the boeing dreamliner that jal had in service for a number of years we werent quite sure about economy class but neednt have worried as there was plenty of leg room and even though we were against a bulkhead we could recline comfortably the service was very good and the food i thought the best i had been served in economy in quite some time overall a very good and comfortable experience i would recommend to anyone,5
the us flights from and to narita have been to a high standard until the latest flight from san diego to narita they have reverted to a lower cost amenities pack and reduced significantly the food quality in businessthis is clearly driven by cost reduction but they missed the real opportunity to streamline their boarding and checkin with contract rather than jal staff a total of ten is excessive to board an aircraft and only one flight a daybusiness class should be lucrative but cutting costs will turn people away,3
it is a nice trip from yamagata to nagoya and vice versa i could enjoy the trip and the beautiful scenery viewed through the window of the airplane cabin attendants behavior is also comfortable for me the crews technical average is in high standard and well acceptable you could choose this airlines with safety and relaxation,5
as expected japanese always have high standard of service it is very comfortable and food are great,5
the economy seats were excellent value for the money the difference between economy and premium is not worth the extra money leg room was ample entertainment good the food vegetarian absolutely terrible but you cant have everything the service was very good and we left and arrived on time in both directions the route is provided by a boeing which is quiet and comfortable the experience was so good we have booked to go again in april with jal,4
excellent flight on time as you can expect from the japanese efficient and friendly service would love to travel more with jal to japan from kl but they dont have direct flight unfortunately,5
i was on board flight jl last november it was a good flight the seat i was in was comfy enough the entertainment was upto date and recent movies were in the selection the food and the service was totally good,4
the seats were very comfortable with more than enough leg room the stewardesses always greet you with a smile while attending to your needs pleasantly surprised by the service and the comfort these are the two things that stands out for me will try to fly jal if i fly to japan again,5
was offered the chance to upgrade the sydneynarita leg of the outbound trip for well worth the expense the premium economy seats are like business class seats of a few years ago and are extremely comfortable enhanced ife leather sound noise cancelling headphones and more food choices made the leg excellent for just under hours the extra expense was worth it,5
it was a short flight as short as minutes but flight attendants are always helpful and nice to us,4
the service was very nice however the business class space is not for the big tall guy others were very nice the lavatory is super clean no funny smell at all,4
great airline with great service good seating good food good service and i have had return flights and always consistent,5
japan airlines is one of the best airlines in terms of services crew were polite and very approachable seats were comfortable and have good legroom space food was also good for brunch and much more for dinner the red u which were collaborated with young chef finalists inflight movies were up to date too we had smooth flight and jal is ontime,4
i usually fly business class any time the flight is over hours and so i was a bit disappointed that the convention provide me with premium economy and was i surprised the seats were comfortable and came with a foot rest the food was quite nice and the service excellent,5
while i havent flown japan airlines in years the flight times for a meeting in tokyo offered the opportunity to fly with jal for a late nighttime early morning am flight the service was remarkable the incredibly polite staff made certain everyone felt comfortable i was impressed with the service both on and off the plane i would highly recommend jal and plan to use again for another meeting next year,4
the seats were comfortable and floor space was generous seats only beside window the service was extremely friendly however the flight attendant did not speak english either flight as my seat was last row the back of seat could not recline on return to sydney i noted a passengers seat moved forward and back automatically reclined bathrooms very clean my veganvegetarian food option fine i would fly jal again but fly economy as i noted they had very generous leg room and the functionality of the seats was the same as premium economy i flew october just over a year ago,4
seat configuration with decent seats with good recline comfortable for a hour flight with a snooze good media programmes and decent sized screen very good headphones reasonable food same a starter economy with excellent service on time,4
i used to have a feeling that the service at jal is square and rather cold while it is true that they are sufficiently polite however the group of cas this time was suitably casual and i could enjoy my flight back to tokyo in a cozy atmosphere the ageexperience mix of the staff was also appropriate i saw,5
first time flying with japan airline my husband and i can feel beautiful japanese culture we chose roundtrip business class flight bangkok kansai airport after checkingin at suvarnabhumi airport we got a premium lane to go thrugh security checked and immigration formality we had visited miracle lounge and sakura lounge there were lots of foods and drinks staffs were helpful and polite i think its a japanese standard that i heard before the really touching japanese culture it was happened after boarding cabin crews were very polite nice smily and excellent service i tried japanese alcoholic drinking i didnt remember the name and japanese breakfast thats great im very impressive the boeing dreamliner business class seat was angleflat seat so sometimes i slided down for sakura lounge at kansai airport it had relaxing quiet zone but less choices of food no toilets in lounge area we had to use toilets in gate area instead i think it was under renovated,4
having flown premium economy with a number of airlines i would have to say that the jal flights have in all respects been the best to date priority check in use of the business class lounge service and comefort were excellent rather than those tilt back seats the aircrafts seats moved forward and back within its ridgid shell an excellent feature the whole experience was fairly close to the old style business class i just booked my next long haul flight with them,5
recently flew with jal on a business trip to japan the service the airline offers is really high quality good food selection between japanese or western meals flight attendants are very quick to respond to your requirements be it a drink or snack,5
nice and great flying with jal seat distance not so close legroom food combination nice and flight attendants helpful,4
we received an upgrade on the flight to tokyo which was a great surprise the service was very very good the return flight was premium economy not as good as business class of course but still pretty darn good first time flying with jal no complaints at all,4
this is my first time flying with jal and it is a great experince the service is very good they are very friendly and helpful the food is good but we just have one choice of meal i will fly again with jal someday,5
since filing for bankruptcy and recovering i think this airline has done a great job of improving customer satisfaction by providing the firstrate service their crew is excellent friendly and efficient their flights are mostly on time i do hope they keep up their effort even after the memories of hard times fade,4
it was a night flight staff was attentive and kept walking the aisle to check on the passengers food was japanese and ok for me,4
we enjoyed our trip and felt no stress over the travel around eight hours from honolulu to narita we got the rest in cozy jal rounge and enjoyed japanese foods and beer when got in the cabin leg space was wide enough where we enjoyed the video entertainments and good sleep for eight hours flight,5
i used miles to upgrade to business class because i had two long haul flights from san francisco to bangkok while the seating area was roomy it did not compare to other business class flights the food was good but trying to sleep was a chore the seat wasnt comfortable and i couldnt get in a proper position even though the seat reclined my initial flight from san francisco was much better but also lacking especially the airline lounge i flew korean air on the return and it was a much nicer event,2
on my way back from a trip of south east asia i flew back from tokyo to dallas in coach i chose to fly on japan airlines instead of aa both have a non stop flights on that route picked japan because of two reasons they fly a instead of a the other reason was my expectations of a much better food experience i was terribly disappointed by the food and the whole meal service neither the asian food selection or the western food offered were desirable at allthis also applied to the beverages offered i did not eat anything they offered i ate anything over the hour flight except what i had in my backpack this reminded me the lack of any food on the us domestic airlines if it was not for the airplane i would have give jl an even lower rating very disappointed,3
the staff at checkin was very friendly the staff was almost ready to let passengers to board the airplane the announcement came out that the flight was delayed due to air control at shanghai pudong airport very quickly staff arranged food voucher for passengers to buy food from designated shops restaurants for lunch after hours delay the flight was okay nothing special i fell asleep as soon as i sat in my seat when i woke up i saw a note in front of me explaining food has been served and they did not want to disturb me this was appreciated comparing with some other airlines maybe because it is economy class i felt the choice of entertainment especially tv drama series are limited,3
it was my first time flying jal i heard good things about jal and was expecting the high quality service my expectations were met the crew and staff were very courteous and helpful i had to transfer in tokyo and i mentioned that to a staff at the counter in nyc when i landed in tokyo an airport staff was waiting for me to help me with the transfer i had to go through customs get my luggage and then reregister for a domestic flightall within hour the food was nice and seats comfortable i saw the crew leaving notes for passengers who were sleeping during the food service in case they want to eat later a practice apparently common for jal and ana but something ive never seen on any other airlines in us britain spain france considering that flight from ny is hours the comfort of seats and service were very important overall recommend,5
the service on japan airline makes you feel so warm and comfortable that in the future i would like to use jal as often as possible,5
we travel to indonesia for a couple of months every year we started with jal several years ago they are terrific right up there with cathay and singapore airlines the flight time from boston to tokyothe first segment is hours they use s which are terrific air planes they comfortable from front to back way more leg room in coach then any other airline we have flown emirates united singapore cathay american southwest garuda indonesia lion air from tokyo to jakarta is about hoursthe food great along with the service by the cabin crew and their attention to detail and to peoples needs they are and have been consistently less money wise than the other comparable carriers from several hundred to sometimes near a thousand less we have booked them them the last three trip to indonesia all very good and on time they are worth a look,5
excellent in flight services departure n arrival on time checkin counter very efficient seat was very comfortable,5
admittedly we used american airlines points for this trip and are we ever glad we did we got first class domestic seats and jal business layflat seats internationally no first class on jal flights so we got to use jals excellent hospitality lounges in dallas tokyo osaka our departure airport and los angeles best onboard service ive experience in years of airline travel very gracious flight attendants tvs and unlimited japanese cuisine during the flight ordered online from our seats everything was on time with gracious presentation on the ground and in the air the only way to travel i highly recommend using jal whenever you can and especially the layflat seatsbeds,5
just returned from bkk flying jal both the outbound flights were a jfktokyo and a tokyo to bkk the was older and showed wear however i had a window sky suite seat which was very private with the divider up and the was much newer without the privacy but still lay flat seats it is the service on jal that was impeccable both flights were on time with boarding done in an orderly fashion and included bowing from the gate agents as we entered the jetway the politeness and eye contact of every employee was impressive the prepared meals were good although a bit too sophisticated for my tastes with a salmon salad and amuse bouche but the quality of the steak and flavor of the sauces was superior there was also an anytime menu with a few options the seats are comfortable and the inflight entertainment system had plenty of options the lavatories while small contained mouthwash and toothbrushtoothpaste get them while they last all business class passengers receive an amenity kit which was adequate but not stellar slippers and wireless headphones apparently there were mattresses that could be placed on seats to make them feel like beds in the overhead bins however i was not aware of them until my return flight all in all this is a great product and what distinguishes it is the service and attentiveness of the staff the price of the ticket was lower than the carriers i priced cathay qatar and i liked the connection through tokyo how many times have you seen ground staff line up and bow toward the aircraft during pushback,4
just a nice airline who keeps their aircraft spotless typically polite japanese crew wonderful legroom food good and even entertainment screens even at the airport they couldnt do enough to help what a shame about comparing them to qantas which we flew from singapore to perth in there was nothing to compare the first half to the second qantas suggest you send some of your board members and crew to experience a legacy airline who does it right you dont need to squeeze folk into your seats you dont need to throw a cardboard box at your paying customers i didnt even experience that on us airlines truly an australian tradition food in takeaway containers well done jal ill fly you again happily,4
non stop service on boeing very comfortable even when flying economy absolutely the best way to fly from san diego to narita,5
jal not a bad experience except its warm on the flight why dont they shoot in some outside air or whatever it is they do to cool the interior not the first flight with them so its not an outlier prior flights were warm also i guess its better than having to wrap up head to toe butso to get some fresh air midway through the flight i went to the bathroom and at least the vent in there is blowing out some air also the flight crew station area seemed to provide a little relief i guess the one good thing was we flew way up passed midway which was pretty cool to see also flew right by mt fuji as close as one can get i guess that was a pretty awesome sight to see check in at hnl a little long but thats almost everywhere other than that it was ok just cool the jets,3
this was one of the smoothest and most comfortable flights i flew between japan and chicago my flight from chubu international airport to narita was cancelled in the morning luckily i was at the airport before am for my am jal flight to narita the ground staff switched me to an ana flight and i could board jl for chicago right on time the flight attendants were all very nice and attentive they have class elegance and good manners as well as respect for their passengers who keep them employed i enjoyed both the dinner and breakfast which was gyudon made by yoshinoya the gyudon was quite a surprise and it tasted really good in the cabin where the air is circulated and very dry a cabin attendance came to my seat and she apologized about the cancellation of my flight from chubu to narita earlier that day she said she wanted to make sure that everything else went fine with my transfer at narita it was very nice of her to do that i enjoyed watching a few movies and listening to music on board overall i enjoyed flying with japan airlines again,5
both on the ground and in the air jal service was excellent check in both on the la side and the osaka side was brief and efficient i was not able to check on line for the return part of the trip due to computer software conversion in the us the check in at kix went very smoothly the staff were uniformly friendly and helpful the lounge access at lax was also very good the seat is not quite as tony as the dreamliner but was comfortable both sitting and flat the quality of food available both western and japanese was very good for an airline coming back on there was a special wine the just released beaujolais nouveau i very much like the dimming mechanism of the windows,4
this was my first time flying in probably about years im glad i picked jal to fly with the flight attendants were all very pleasant and helpful and the flight itself was comfortable for such a long flight the legroom was far better than i had hoped for and the food was always good jal feeds you often too which i wasnt expecting so for anyone contemplating flying with them know youll be in good hands,5
this was our first international flight experience with jal and was based on the best business class fare for the period that my wife and i were going to japan on business and pleasure it turned out to be one of best business class international flight experiences in the past years flight was on time seating was very comfortable and folded flat for sleeping attendants were great and food and drink service was excellent we returned on jal with the same results will definitively strongly consider them for our next flight to asia,5
the flight is nonstop from narita to san diego service is quite good food given that it is on a airplane is quite good food service in addition to regular meals is available most of the flight seats almost but not quite fully recline i recognize this is not the cheapest way to fly but for petes sake why cant american airlines figure out that some people will pay for more than being shoved into an aluminium tube like sausage into a casing us airlines feature only the lowest common denominator of service jal still does it right,5
we used this airline for our trip to and from vietnam we flew on american airlines until we changed planes in dallasfort worth it was all arranged thru japan airlines japan airlines treated us as first class passengers their flights were always on time every employee was very polite we really appreciated the free toothbrushes and warm towelettes we will always use this airline whenever we can,5
service was exceptional from checkin boarding and during the long flight the meals western or japanese were good and food and drink was available during the entire flight we were disappointed that the business class seats had absolutely no more privacy than the economy section there was no separation between seats or the rest of the cabin the seats didnt recline flat and made it more difficult to sleep the recliner position caused me to constantly slide forward as the seat material was slick the headphones provided were not noisecancelling or provided very little as it was difficult to clearly hear movie entertainment also cabin announcements could not be understood at all due to the engine noise in hindsight we should have saved a lot of money and flown economy,3
flew japan airline from chicago to tokyo and osaka to los angeles november and th we were very impressed by the fight captain s skill that made flights very smooth the crew were very courteous and helpful especially the flight from chicago to tokyo the meal were very good making note of the passengers who slept through the meal and making sure bring food later when they wake up definitely will fly the air line again in near future,5
great flight awesome service flight attendants are very attentive to the passengers needs i have flown other airlines and none have been as good as jal airlines i would highly recommend this airline to anyone traveling to narita japan,5
the best thing about jal is the service first of all unlike a lot of other airlines they really take the spirit of honoring oneworld status i have status on american check in was easy and we were able to get our seats changed to sit together the flight was comfortable with decent food never expect great food in economy on any airline and a lot of good entertainment options in terms of a movie selection what really set these guys apart was on the way back i didnt realize that i needed an eta electronic travel authorization to fly back into canada its a form that you fill out that normally gets approved within hours note non us passport holders now need this while flying to canada the staff at jal went into a helpful overdrive showing me how to get to the website and apply and then bringing chairs etc for us to wait while it got approved and the supervisor came in and called some special number that airlines have to contact canadian immigration to accelerate the approval this is the most polite and helpful ground staff and flight staff i have ever seen across any airline definitely added them as an option for me anytime i fly to asia heads and shoulders above the service you get on any domestic north american airline,5
japan airlines takes care of its passengers from check in to landing in the chaotic lax with many rude airport staff japan airlines made sure the check in process in quick painless organized due to their own staff organizing the process in kix we are able to check in our luggage several hours before flight time and spend the rest of the time further exploring and shopping in the airport the food is much better than other airlines and their flight attendants are much more professional,5
we flew from fukuoka airport to yakushima island for our week hiking trip the counter staff was very nice and helpful in checking us in the exceptional thing was only after we landed in yakushima collected our luggage did we find a nice note clipped to our luggage tag see picture attached exceptional experience with a nice warm and friendly touch,5
our second business class flight with this airline and they do an excellent job if we are flying overseas we do not take any us airlines as their service has been deplorable in comparison,5
superb service extremely polite staffgood food by far the level of service was the finest we have ever experienced,5
japan airlines flight from bangkok to tokyo on their dreamliner was one of the best economy flights i have ever been on everyone on board truly took care of you with such grace and kindness the plane was beautiful and comfortable and the food was very good i loved the teriyaki burger for breakfast very yummy i was definitely taken care of on this route thanks,5
the seating was very comfortable the service was great and the selection of entertainment was good,5
japan airlines is the best they cater to your every need the food is excellent and abundant the only thing was the seat on this flight it reclined to a flat position while it tilted down so much you would slide down the seat very uncomfortable i just put my seat up and curled and a slept upright,4
jal have a partnership with delta airlines and i booked on this airline since they booked my luggage all the way to austin however food and comfort level did not come up to expectations menu had limited choice of warm food,3
i actually loved the experience of flying this was my first experience with jal and it was comfortable and enjoyable the crew was as expected excellent and attentive the airplane was new clean and comfortable the kind with electronic shading of windowsimportant on a hour flight video equipment was easy to use and informative particularly the flight information and mapping food was fine and extra snacks were available and abundant legroom was fine for the class of seat if i go to japan again this was my th trip i will definitely seek out jal availability,5
as expected service was outstanding very courteous professional flight attendants always catering to every need of its passengers comfortable seats good inflight meal very clean cabin,5
jal is obviously one of the best airline on the world the service is totally satisfied both in check in and boarding and they always took care each of passengers best flight ive had,5
we were excited about our flight to japan with jal as we recall the wonderful experience some years ago best service food meals and snacks refreshmentsjust the whole experience what a disappointment when we were served tv dinner like meals both flights going and returning home both meals were western type meals the first being a tomato based pork dish served with rice veggie salad yogurt etc it was not appetizing red and white wines were good beer and sake too but not like how i remembered with a refreshment service cart being strolled down the aisle return trip meal was a hamburger wegg rice etc i took a tiny bite of the hamburgeryahk salad was just lettuce with tiny slivers of bell peppers yogurt was warm but i enjoyed the sweet roll after dinner snack was good cupcake with nuts water in a nice pouch,3
wow very comfortable product the window seat is the best option with jal business class sky suites i sat in a it was at the back of business class with windows i used the premium economy bathroom for convenience it was clean and just a little smaller than business but only feet away the only caveat about a window seat is that if you are a larger person the little alley to get to your seat is quite narrow that is the only negative i have to say about this airline product the service was impeccable the food delicious the seatbed was wide long and comfortable the tv huge the partition screen moved up completely and provided me total privacy jal has the superior product across the pacific in business class,5
they are really nice and amazing hospitality they really want you to feel as comfortable as possible best flight ive had,5
short flight from seoul icn to tokyo nrt the staffs were nice and polite the plane has good legs room there was inflight complimentary food and drinks,4
my wife and i took the domestic flight from osaka itami airport to tokyo haneda airport we booked and paid a few months in advance to get cheaper air fares it was cheaper and faster to fly than to catch the train the flight was full which meant that plenty of other passengers thought the same,4
flying business class across the pacific ocean is a big deal to myself as it doesnt happen often i had booked my flight from lax to osaka with business class and unfortunately i had done all my research assuming that jal had the same kind of seat in their lax to osaka run as lax to tokyo sky suites definitely not the case which had me somewhat wishing i had just booked lax to tokyo the shell flat neo seats do not lay flat they are at a downward angle so you slowly slide out of your seat and it just feels odd the shell flat neo seats are also not as comfortable as the sky suites on lots of other jal flights you also will not have as much privacy with shell flat neo seats as they are much more open i had a middle seat which in this case unless you know the person next to you is better than a window seat simply because if the person is sleeping or relaxing in the aisle seat and you have the window and you cannot get out of your seat without asking them to situp or reposition their bed every time you wish to use the restroom or move a bit not great still far better than coach of course but not a great choice by jal to put these in one other note about comfort and i had read this before about jal flights the cabin is kept extremely warm for westerners so be ready as for the service and food the service was great i will not say excellent because my travel companion and i many times felt like we were a bit overlooked vs japanese passengers likely just because of our lack of speaking japanese so they tended to get more service but extremely friendly service and helpful whenever they could be finally the food as i skipped most of the japanese meals since i do not love eel and other delicacies was not bad as i choose a western meal in this case steak the steak on the way to osaka was wonderful but that is about all i cared for if you are a foodie that likes fancy food then this menu is for you if you are more simple in your taste well best of luck given that i went on other jal flights after this all business class if its a choice i would go lax to nrt just to get the more comfortable seats and privacy,3
one the best experience in flight even though it was economy class the flight crew never stop treating the passenger any less i have no words to describe my experience best customer service ever in flight both way to and from i was one happy customer and when i fly to japan next time chances i would choose jal over any other airline,5
today my husband and i flew back to vancouver by japan airlines during the eight hour flight they served us two meals dinner and breakfast the dinner was designed by six red seal chefs and showed something creative and different we completed the full meal the breakfast was a japanese gyuudon meat and rice package by a famous chain restaurant yoshinoya i brought it home to share this comic like meal with our kid better than the good food service was the attentiveness of a flight attendant my husband by mistake left his i pad under his seat the professional and friendly ms inoue brought it to us personally while we were picking up our checkedin luggage i was awed by her service way beyond her duty it would not have happened if we had flown with any other airlines i possibly flew with airlines in the past but japan airlines service quality is incomparable,5
the whole flying experience with jal was great the staff were friendly courtious the planes were well kept clean tidy the meals were of a good quality best of all check in at narita was as soon as we arrived at the airport early off a cruise we didnt have to wait the desk was manned and our luggage was processed straight away,4
japan airlines is the one of nicely customer service by its ground and flight crews the flight crew is very good to its passengers unlike other us and european based airline the japanese culture is ingrained into its daily routine which is extended to all passengers food is also very good,5
i was flying on monday and returning thursday this week when checking in i handed my oneworld card and i was upgraded without asking the whole travel experience began when a young man meet me before i checked in and ended when i arrived back in shanghai this is service quality at its very best,5
travelled in their b back to sin flight was delayed for mins due to busy runaway at narita gate was located at the other end of the terminal hence a min walk after passing immigration meals were beautifully presented especially the potato salad of the adult meal leg room was good the best in y class younger daughter was given a child gift air con of this flight sector was warm i was given a ice pack to cool myself after the cabin crew saw me fanning myself in the midst of the flight cabin crew unable to regulate the temperature of the flight senior cabin crew walked through cabin and thanked all for choosing jal towards the end of the flight,5
from the check in to boarding was well arranged and timed the gate staff was very courteous and accommodating the cabin was clean and crew attended to all our needs,4
this was a charter jal flight to bangkok and tokyo but we stopped for passengers in cairo jeddah kuwait to refuel and karachi took forever and since we were on a low cost tour excursion we couldnt say much this was quite awhile ago while i was stationed on crete we actually started in chania the night before jal is a great airline with friendly and efficient staff and crew,5
from boarding to arrival it was excellent the service was always with a smile the cabin crew were very nice and polite the food was a little bit disappointing but ok great flat bed seats and entertainment system see you soon hopefully,5
travelled from itm to nrt in their b this pm unable to upgrade to their j class as flight was full many international passengers today foc wifi available mins after departure air vents and inflight map were available in this one hr flight one round of drinks were made toilets were clean legroom was good recline was minimal a comfortable flight compared to budget airlines in asia,5
always excellent service dedicated to the comfort of the passenger the lounge in tokyo is also excellent with food drinks computer stations etc at the passengers beck and call,5
we were on cheap tickets at the back of a crowded flight not usually my favorite spot however as a tall man i appreciate leg room and seat width jal had both the attendants were a mix of thai and japanese were attentive and courteous it was a night flight so food was minimal still it left on time and arrived okthat was the main thing,5
little did i know that i was being upgraded on the dreamliner from narita to jakarta japan airlines has to be one of asias best from the aircraft to the flight attendants this was a great experience the customer service level is really really good it was an hour flight after a hour flight from dfw so having a comfortable seat on the final leg of the trip was great i will certainly look to fly jal again soon,5
very nice airlines great food nice staff smooth boarding it was a short flight and everything went well,5
first experience in traveling in e on jl cabin crew made one round of drinks in this one hr flight cabin crew did not enforce to open window shades for this sector many window shades were closed due to sunny weather y class seats were comfortable,5
jal step up their service and the quality of the food service on the tokyo san diego rioute which is more competitive than some others such as the flights to australia the aircraft was a spotless boeing and the service as expected from jal the flight was over quite late departing with no explanation which was a negative,4
japan airlines has recently introduced a direct flight from melbourne to tokyo which is positive in most regards as it avoids the stop over in sydney it is a smart move as it will bring japanese tourists to melbourne but the issue is the timing of the flight from melbourne it leaves at am which is not a good time it also arrives into melbourne late in the evening also inconvenient the flight was a boeing and comfortable and the service is whay you expect on jal food service at night was zero as everyone slept,3
we started our vacation from jfk and flew to tokyo after three hour of layover we flew to singapore service was excellent seats were comfortable air hostesses were very pleasant courteous and helpful all this made the long journey not so tiresome i highly recommend this airline,5
unable to check in bags all the way to itm we managed to cut q as its the peak time at nrt airport at pm check in at the domestic counter at the arrival hall was a breeze jal managed to check in all bags and the upgrades within mins only one small shop selling food stuff newspapers near to the gate charging points available j class seats were extremely comfortable ptv and charging points were available at each seats cabin crew made one round of drinks in the one hr flight it wa worth the yen upgrade,5
travelled in their refurbished y class in their bit was capacity seat was comfortable with best seat pitch in y class ptv with usb ports were available in each seat seat had several pockets to hold small items electrical ports were available for every seats meals were served hrs into the flight with icecream metal cutlery provided light meal was provided hrs before arrival flight arrived mins after scheduled arrival time due to heavy traffic at changi airport it was the best y class i have travelled no wonder jal is one of the best y class in the world just wondering why jal is not a star airline like cx sq,5
jal is the best airline that i have flown with recently the staff are freindly and helpful with a very pleasant manner the aircraft has the best economy seats with plenty of leg room even if the person in the front reclines their seat it does not impact on you if you have the chance to fly jal take it,5
boeing business class accommodations excellent spacious comfortable with incredible toilets service friendly and attentive food selections seemed repetitive and a bit tired more humdrum than spectacular when i want a special meal though its not inside an airplane,4
flew their red eye flight on b as part of my connecting flight from toronto to hong kong boarding was on time and we were bused to the aircraft and used air stair to board the flight even though the aircraft had old style interior it was immaculately clean and well maintained leg room was pretty decent and i had the whole row to myself for this relatively long flight cabin crews were all pretty friendly and polite they served one hot meal and some snacks along the way landed in hong kong about minutes ahead of the schedule all in all you just cant seem to go wrong with all japanese carriers they are top notch in terms of safety comfort and quality of cabin crews,5
premium economy is an excellent value on japan air lines prior to the flight i was provided access to the sakura lounge at narita a large and comfortable waiting area with massage chairs and showers available prior to flight there are some light snacks and a meals available on the upper level as well a good start to a long day i had a bulkhead seat which offered spacious legroom search for this option on seatguru when booking while the seats do not lie flat there is a decent enough recline with footrest that will enable you to get some need shuteye the is the way to go on long haul flights with better air quality and dimming windows i ordered a kosher meal for the flight which was ok but there are snacks soft drinks and tea available throughout the flight bathrooms were clean and service was generally very good the only weaknesses were the inflight entertianment and wifi the inflight entertainment is a little thin on interesting material in english better to download and bring your own wifi service is spotty on the flight over it did not work north of the arctic circle overall excellent service and a very comfortable plane the price difference between premium economy and business class is significant but you are mostly paying for the lie flat seats this makes premium economy and good value,5
i am very disappointed that jal offers such generous baggage allowance of kgs but insists on a size limit for skis i have cross country skis which ways kgs for two pairs but jal charges each way for oversized bags jetstar is horrible to fly with as you feel like a stingy mongrel and here is now no price benefit with flying with them as jal and qantas are now as cheap but offering a full service jal are shooting themselves in the foot by not aggregating the total size as they do with weight i was told it would cost us each way for my skis i can buy a pair for that very excellent otherwise but this is a stupid policy and will put many skiers off using jal this will put many australian skiers off travelling to japan to ski on their air line,4
flew from shanghai to narita then again from haneda to shanghai days apart in october the first trip from pvg to nrt was pretty good used the lounge in shanghai which was ok but nothing special and shared with other airlines service onboard was good and seat was ok for the two hour flight good entertainment the flight back from haneda to shanghai was much better starting with the lounge in haneda which was amazing great food and drink selections and nice views of the planes out of the window the seat on board was much bigger than on the way out and the service was great food onboard was good and great inflight entertainment,4
lie flat seats are the way to go we used to fly coach when we were younger then the time before this we went premium economy the lie flat seats are infinitely better we had a connecting flight from haneda to okinawa the next morning so took a limo bus to haneda and stayed at an airport hotel i thought iid be more restful to break the trip into two segments with an overnight in tokyo it ended up being too much hassle from now on well take a same day flight to okinawa the lie flat seats made the intercontinental segment quite restful and stress free,4
first time with jal and delighted at check in we were escorted to the desk instead of being beckoned which was nice touch the flight was great and the service was exceptional i would go as far as to say this was the best service ever experienced on a flight i have a bony backside so never really comfortable for long haul,5
it was a pleasure flying japan airlines with friendly service and good food and clean airline they helped me with mobility assistance and were so nice,5
everyone was all smile and friendly enjoyed the bento set and haagen dazs ice cream after the main meal i asked for whiskey and the portion was generous and came with an additional cup of water plenty of leg space very comfy seat big and clear screen will book jal again when i next visit japan,4
the sakura lounge in tokyo was fabulous we spent hours there and had draft sapporbeer and food the flight was on time service was nice food was goodseats could be betterpetty uncomfortable,4
hour flight very nice experience a lot leg space amazing staff definitely will travel with jal again loved it,5
